cleanup_name,location_address,city_name,state_code,postal_code,county_name,epa_id,brownfields_link_csv,rcra_csv,superfund_link_csv,echo_link_csv,response_link_csv,re_powering_csv,frs_link_csv,map_site_csv,geometry,geoid,INTPTLAT,INTPTLON
SECOND AND DUVALL STREET,"243, 245, 249 SECOND STREET",CHERAW,SC,29520,CHESTERFIELD,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:228144",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33835,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070164187,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.698435 -79.884292,-79.88438698|34.69882607,45025950600,+34.5951251,-079.8967144
SECTION OF OLD RIVER ROAD,1000 OLD RIVER ROAD,CAMDEN,SC,29020,,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:244357",,,,,,,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.245615 -80.615333,-80.61538|34.245552,45055970800,+34.2226390,-080.5951484
SEMINOLE MILLS,BELVEDERE ROAD,CLEARWATER,SC,29822,AIKEN,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:15774",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30450,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017945358,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.498343 -81.896457,-81.891777|33.49615,45003021002,+33.5044854,-081.9155699
SESAME PARKING LOT,4740 SPRUILL AVENUE,NORTH CHARLESTON,SC,29405,CHARLESTON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:166104",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33094,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110059720707,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.87973 -79.98019,-79.98015|32.880615,45019003600,+32.8778634,-079.9842690
SHAW MANUFACTURING SITE,441 MASTERS BOULEVARD,ANDERSON,SC,29624,ANDERSON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:122289",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32167,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043315212,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.455 -82.68293,-82.68971|34.470726,45007012002,+34.4883851,-082.7367187
SHELTON WAREHOUSE,UNKNOWN,CARLISLE,SC,29031,CHESTER,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:11707",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30075,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039529793,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.5909 -81.464981,-81.445602|34.595136,45087030600,+34.6087329,-081.4943191
SHIPWATCH SQUARE,3655 AND 3685 RIVERS AVENUE,NORTH CHARLESTON,SC,29405,CHARLESTON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:113901",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32084,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043085032,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.857 -79.983,-79.98214015|32.85902956,45019003700,+32.8671057,-079.9825338
SHIRLEY AND WEST WASHINGTON STREET PROPERTY,927 WEST WASHINGTON ST,GREENVILLE,SC,29601,GREENVILLE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:239340",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070789511,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.856621 -82.412109,-82.411224|34.85652,45045000700,+34.8504139,-082.4126907
SHORT STOP 3,1897 BELLS HIGHWAY,WALTERBORO,SC,29488,COLLETON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:238466",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070671528,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.93128 -80.69149,-80.6894036|32.9298855,45029970500,+32.9053462,-080.6718142
SPARTAN GRAIN & MILL CO.,S. DANIEL MORGAN AVENUE,SPARTANBURG,SC,29306,SPARTANBURG,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:110085",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:31968,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110044215015,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.945981 -81.934988,-81.9358006|34.9417745,45083020800,+34.9367442,-081.9385301
SPARTAN MILLS,456 HOWARD STREET,SPARTANBURG,SC,29303,SPARTANBURG,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:110089",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:31972,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110061025527,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.95573 -81.9411,-81.939995|34.955463,45083020400,+34.9541386,-081.9489874
SPINNING MILL SITE,300 HAMMETT STREET,GREENVILLE,SC,29609,GREENVILLE COUNTY,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:177866",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33372,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067153564,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.87352 -82.41272,-82.411705|34.87287,45045002303,+34.8728159,-082.4105209
SPRING/MCBEE,2 COURT ST W,GREENVILLE,SC,29601,GREENVILLE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:14777",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30419,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110061025297,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.89938 -82.33166,-82.40009999|34.84803481,45045000200,+34.8478319,-082.3974862
SPRINGFIELD HOLT PROPERTY,111 HAMPTON AVENUE,KINGSTREE,SC,29556,WILLIAMSBURG,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:149965",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32862,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054625660,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.664304 -79.828752,-79.82888|33.66463,45089970600,+33.6990298,-079.8814089
SPRINGS INDUSTRIES LANCASTER MILL,916 15TH STREET,LANCASTER,SC,29720,LANCASTER,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:111382",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32043,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064692756,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.71209 -80.77338,-80.77344|34.712444,45057010800,+34.7162854,-080.7786524
SPRINGS PARKING LOT,158 & 160 N. WILSON STREET,ROCK HILL,SC,29730,YORK,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:70121",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30908,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040478355,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.929596 -81.027986,-81.02934521|34.92903712,45091060501,+34.9325443,-081.0382008
SPRINGSTEEN MILL,236 GADSDEN STREET,CHESTER,SC,29706,CHESTER,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:175203",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33299,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060282313,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.7049 -81.20605,-81.20712|34.705006,45023020300,+34.7207553,-081.2148403
STAR CLEANERS & LAUNDERETTE,201 & 205 WEST CHURCH STREET,ANDERSON,SC,29624,,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:248370",,,,,,,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.501758 -82.651876,-82.651631|34.501809,45007000700,+34.4939131,-082.6616905
STOCKADE,2932 GENTRY MEMORIAL HIGHWAY,PICKENS,SC,29671,,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:244478",,,,,,,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.87844 -82.706034,-82.69603|34.874107,45077010403,+34.8488264,-082.7112797
STRICKLAND'S DIXIE CLEANERS,419 HAMPTON STREET,WALTERBORO,SC,29488,COLLETON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:238464",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070671527,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.9018 -80.66214,-80.661934|32.901794,45029970500,+32.9053462,-080.6718142
SUMMERS STORE,3571 SC HWY 269,WINNSBORO,SC,29180,FAIRFIELD,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:25361",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30555,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017171200,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.245197 -81.156049,-81.126335|34.293427,45039960500,+34.2860838,-081.1792971
SWEAT PROPERTIES,"720, 714, AND 702 NORTH JEFFERIES BOULEVARD",WALTERBORO,SC,29488,COLLETON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:241494",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070675687,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.909495 -80.667765,-80.66769338|32.91153348,45029970402,+32.9671267,-080.6527418
TALS QUICK STOP,1273 MORGAN AVE,ANDREWS,SC,29510,GEORGETOWN,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:25301",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30550,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017110348,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.432286 -79.570278,-79.56042|33.468792,45043920201,+33.4085413,-079.4854138
TATHAM PROPERTY,900 KITSON AVENUE,GREENWOOD,SC,29648,GREENWOOD COUNTY,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:177881",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33374,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063211153,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.19038 -82.16713,-82.166152|34.189214,45047970400,+34.1698568,-082.2054546
TAYLOR ST. PARKING LOT,1221 TAYLOR ST.,COLUMBIA,SC,29201,RICHLAND,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:104421",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:31886,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040129223,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.006716 -81.035638,-81.035515|34.006786,45079003100,+34.0078902,-081.0307786
THE STATION @ FIVE POINTS,2025 GERVAIS ST.,COLUMBIA,SC,29204,RICHLAND,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:235228",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33952,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070117650,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.00557 -81.020145,-81.02005|34.00553,45079003100,+34.0078902,-081.0307786
TIGER PRIDE AUTOMOTIVE,110 COPPERFIELD DRIVE,CENTRAL,SC,29630,PICKENS,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:235723",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33977,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070164291,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.71739 -82.78636,-82.78641|34.717907,45077011102,+34.7109098,-082.7563613
TODD PROPERTY,311 EAST MAIN STREET,LAURENS,SC,29360,LAURENS,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:11966",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30103,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039555166,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.49878 -82.009788,-82.010284|34.498955,45059920400,+34.4928213,-082.0269534
TOWN CENTER MALL 1.8 ACRE SITE 3B,EAST WHITE STREET,ROCK HILL,SC,29730,CHESTER,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:71341",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30922,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038760971,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.92738 -81.026799,-81.0124008|34.9204079,45091060300,+34.9144554,-081.0197342
TOWN OF ALLENDALE COMMERCIAL BUILDINGS,163 AUGUSTA HIGHWAY,ALLENDALE,SC,29810,ALLENDALE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:240475",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070605145,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.008808 -81.308827,-81.320272|33.015889,45005970200,+33.0356436,-081.4486751
TOWN OF ALLENDALE FORMER HOTEL,INTERSECTION OF US HIGHWAY 301 AND RAILROAD AVENUE,ALLENDALE,SC,29810,ALLENDALE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:240446",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070671516,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.008516 -81.308071,-81.30881739|33.00858522,45005970200,+33.0356436,-081.4486751
TOWN OF HOLLYWOOD PROPERTY,6326 HIGHWAY 162,HOLLYWOOD,SC,29449,CHARLESTON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:163963",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33048,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110059721323,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.73431 -80.24281,-80.24292029|32.73438473,45019002502,+32.7290527,-080.2269830
TOXAWAY MILL,101 SOUTH GOSSETT STREET,ANDERSON,SC,29624,ANDERSON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:94443",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:31748,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045009520,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.50152 -82.62949,-82.62936|34.50177,45007012300,+34.5134656,-082.6052554
TRAVIS AVENUE SITE,307 NORTH JENNINGS STREET 201 EAST BUTLER AVENUE 3,SALUDA,SC,29138,SALUDA,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:238572",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070523711,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:,-81.76985|34.004982,45081960202,+33.9835560,-081.7334123
UNIBLEND SPINNERS INCORPORATED,201 NORTH ENTERPRISE STREET,UNION,SC,29379,UNION,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:138282",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32582,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002231790,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.71612 -81.62644,-81.62643|34.716125,45087030200,+34.7080486,-081.6317056
UNION MILL,UNKNOWN,UNION,SC,29379,CHESTER,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:11705",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30074,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110061033983,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.71529 -81.623192,-81.6082631|34.7110985,45087030300,+34.7154252,-081.5908516
UNITED HOUSING CONNECTIONSSITE,"CHURCH STREET, HAMMETT STREET EXTENSION, KERNS AVE",GREENVILLE,SC,29609,GREENVILLE COUNTY,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:219121",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33718,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069498225,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.877191 -82.413705,-82.41296708|34.87742583,45045002302,+34.8811322,-082.4173125
UPPER PELZER MILL,1 STEVENSON DRIVE,PELZER,SC,29669,ANDERSON,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:126001",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32334,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043425558,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.65131 -82.46166,-82.458238|34.653871,45007010300,+34.6570078,-082.4929075
VAUCLUSE LANDFILL,191 OLD GRANITEVILLE HIGHWAY,AIKEN,SC,29803,AIKEN,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:137025",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32543,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045012703,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.61325 -81.804408,-81.803276|33.61481,45003020302,+33.6120849,-081.7527523
VICTOR MILL,250 VICTOR AVENUE,GREER,SC,29651,SPARTANBURG,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:107161",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:31903,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040218065,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.932763 -82.218945,-82.20641|34.92722,45083023302,+34.9348111,-082.2098924
VILLAGE INN,BURTON'S FERRY HIGHWAY,ALLENDALE,SC,29810,USA,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:177781",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33364,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063699038,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.019722 -81.29444,-81.30039|33.0155822,45005970200,+33.0356436,-081.4486751
VIOLA STREET,VIOLA STREET,GREENVILLE,SC,29601,GREENVILLE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:14776",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30418,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110061025304,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.85979 -82.40166,-82.401122|34.860176,45045001000,+34.8606403,-082.4002483
WAKEFIELD BUICK PONTIAC GMC,WOFFORD AT W. ST. JOHN STREETS,SPARTANBURG,SC,29301,SPARTANBURG,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:115384",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:32103,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110044214613,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.950673 -81.937956,-81.93869983|34.94918561,45083020500,+34.9469448,-081.9517727
WALTER FARMS BIRD SEED CO.,BLAND ST. & AIKEN AVE INTERSECTION,JOHNSTON,SC,29832,EDGEFIELD,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:10366",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:29973,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110015335207,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.82701 -81.80253,-81.80264258|33.82921788,45037970300,+33.7963576,-081.7706297
WARE STREET PROPERTY,WARE STREET AND PERRY STREET,GREENVILLE,SC,29601,GREENVILLE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:239337",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070789468,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.844793 -82.414247,-82.41266034|34.84358191,45045000700,+34.8504139,-082.4126907
WARREN PLANT,CANAL STREET,GRANITEVILLE,SC,29829,AIKEN,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:193681",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:33475,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064566759,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.567118 -81.807277,-81.807141|33.567896,45003020400,+33.5687354,-081.8385837
WARRENVILLE TRACT,JEFFERSON DAVIS HIGHWAY AND AUGUSTA ROAD,WARRENVILLE,SC,29851,AIKEN,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:110086",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:31969,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110046368024,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.559363 -81.789557,-81.869211|33.5109217,45003021001,+33.5096425,-081.8696608
WASHINGTON AND HUDSON STREET PROPERTIES,"601, 603, 625 WASHINGTON STREET & 6, 12, 14, 16 SO",GREENVILLE,SC,29601,GREENVILLE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:146601",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070671373,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.853956 -82.40778,-82.40781395|34.85401422,45045000900,+34.8607575,-082.4098233
WASHINGTON SCHOOL,WASHINGTON ST.,GREENVILLE,SC,29601,GREENVILLE,,"https://ofmpub.epa.gov/apex/cimc/f?p=100:31::::31,0:P31_ID:14779",,,,,https://ofmpub.epa.gov/apex/cimc/f?p=CIMC:REPOWER:::::P6_REFERENCE:30421,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039546863,https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.850601 -82.398506,-82.3990726|34.8507678,45045000200,+34.8478319,-082.3974862
