objectid,name,feattype,GEOID,tract_latitude,tract_longitude,lat,lon
17304,Bloody Point Beach,Beach,45013002101,+32.1187058,-080.8611777,32.0870279,-80.8707632
17305,Bloody Point Golf Course,Golf Course,45013002101,+32.1187058,-080.8611777,32.0877213,-80.8719128
17330,Beach Marker 15,Beach,45013990100,+32.2428182,-080.5598028,32.1081115,-80.8190579
17331,On The Beach # 17,Beach,45013990100,+32.2428182,-080.5598028,32.1085869,-80.8158406
17333,Tower Beach,Beach,45013010100,+32.1265422,-080.8133825,32.1092953,-80.8221022
17334,On The Beach,Beach,45013990100,+32.2428182,-080.5598028,32.1097846,-80.8122985
17337,Melrose Golf Course,Golf Course,45013002101,+32.1187058,-080.8611777,32.110522,-80.849401
17339,Beach Marker 21,Beach,45013010100,+32.1265422,-080.8133825,32.111668,-80.8094377
17340,Marker 20 Sea Pines,Beach,45013010100,+32.1265422,-080.8133825,32.1119951,-80.8121471
17341,South Beach,Beach,45013990100,+32.2428182,-080.5598028,32.1120285,-80.8276282
17342,South Beach Playground,Amusement Park,45013010100,+32.1265422,-080.8133825,32.113294,-80.8243759
17343,Beachside Tennis Beach,Beach,45013010100,+32.1265422,-080.8133825,32.113832,-80.8278121
17345,South Beach Marker 7,Beach,45013010100,+32.1265422,-080.8133825,32.1149067,-80.8275092
17346,Beach At Marker 24,Beach,45013010100,+32.1265422,-080.8133825,32.1149178,-80.8044027
17349,Beach Marker 9,Beach,45013010100,+32.1265422,-080.8133825,32.1154091,-80.8261954
17352,South Beach Marker No. 4,Beach,45013010100,+32.1265422,-080.8133825,32.1179803,-80.8277269
17353,Beach Lagoon,Beach,45013010100,+32.1265422,-080.8133825,32.1186251,-80.7987834
17354,Lands End Way,Beach,45013010100,+32.1265422,-080.8133825,32.1211711,-80.8251402
17359,Monarch Beach,Beach,45013010100,+32.1265422,-080.8133825,32.1246721,-80.7876837
17362,Baynard Point,Park and Recreation Area,45013010100,+32.1265422,-080.8133825,32.1254537,-80.81391
17366,14Th Green At Harbortown,Golf Course,45013010100,+32.1265422,-080.8133825,32.1260052,-80.814561
17369,The Sea Pines Resort,Golf Course,45013010200,+32.1519392,-080.7893447,32.127936,-80.7899914
17370,Heron Point At Sea Pines,Golf Course,45013010200,+32.1519392,-080.7893447,32.1279836,-80.7895444
17371,"Sea Pines Beach, 43A",Beach,45013010100,+32.1265422,-080.8133825,32.1287742,-80.7773996
17372,Beach At Marker 42A,Beach,45013010100,+32.1265422,-080.8133825,32.1288487,-80.7778703
17374,Beach Mile Marker 46,Beach,45013010100,+32.1265422,-080.8133825,32.1307789,-80.7741643
17376,Haig Point Golf Course,Golf Course,45013002101,+32.1187058,-080.8611777,32.1317343,-80.8427919
17381,Alder Lane Beach,Beach,45013990100,+32.2428182,-080.5598028,32.1349912,-80.7628828
17382,Harbor Town Putting Green,Golf Course,45013010100,+32.1265422,-080.8133825,32.1356775,-80.8096865
17384,The Sea Pines Resort-Harbour Town Golf Links,Golf Course,45013010100,+32.1265422,-080.8133825,32.1361616,-80.8085787
17385,Lawton Woods,Park and Recreation Area,45013010200,+32.1519392,-080.7893447,32.137365,-80.784978
17386,Beach At Mile Marker 54,Beach,45013011300,+32.1398723,-080.7612122,32.1374694,-80.7601014
17389,Harbour Town Adventures,Beach,45013010100,+32.1265422,-080.8133825,32.138712,-80.812921
17390,Harbour Town,Golf Course,45013010100,+32.1265422,-080.8133825,32.1387808,-80.8114008
17392,Harbour Town Playground,Amusement Park,45013010100,+32.1265422,-080.8133825,32.1393462,-80.8104793
17393,Hilton Head With Toes In The Water,Beach,45013990100,+32.2428182,-080.5598028,32.1400995,-80.7517026
17394,The Beach @ Shorewood,Beach,45013011300,+32.1398723,-080.7612122,32.1403475,-80.7546628
17396,Coligny Beach Park,Park and Recreation Area,45013011300,+32.1398723,-080.7612122,32.1417496,-80.7512128
17399,South Beach Villas Beachside,Beach,45013011300,+32.1398723,-080.7612122,32.1427107,-80.7544897
17402,Coligny Beach Rest Area & Restrooms,Beach,45013011200,+32.1514615,-080.7433783,32.1434723,-80.7503211
17403,Spot The Metal Detector Guy At The Beach,Beach,45013011200,+32.1514615,-080.7433783,32.1434723,-80.7503211
17405,Hiton Head Island,Beach,45013011300,+32.1398723,-080.7612122,32.1440876,-80.7574606
17406,Legendary Golf,Golf Course,45013011300,+32.1398723,-080.7612122,32.1443402,-80.7545343
17416,Hhi Beach Marker 65A,Beach,45013011200,+32.1514615,-080.7433783,32.1464343,-80.7403236
17420,Hilton Head N Forest Beach,Beach,45013011200,+32.1514615,-080.7433783,32.1475576,-80.7384099
17421,Sea Pines Forest Preserve,Park and Recreation Area,45013010200,+32.1519392,-080.7893447,32.1481872,-80.7879952
17422,Hilton Head Beach Club,Beach,45013010200,+32.1519392,-080.7893447,32.1482124,-80.7880492
17423,Tower Beach - Mile Marker 17,Beach,45013010200,+32.1519392,-080.7893447,32.1482158,-80.788047
17426,Escape Room,Amusement Park,45013010300,+32.1728039,-080.7602214,32.1496066,-80.7570526
17428,North Forest Beach,Beach,45013011200,+32.1514615,-080.7433783,32.151259,-80.7345667
17430,The Ocean,Beach,45013011200,+32.1514615,-080.7433783,32.1526472,-80.7313621
17431,Shipyard Beach,Beach,45013011200,+32.1514615,-080.7433783,32.1531937,-80.730155
17432,Compass Rose Park,Park and Recreation Area,45013010300,+32.1728039,-080.7602214,32.1533333,-80.7602198
17436,Leamington Beach,Beach,45013011100,+32.1776296,-080.7213883,32.1553653,-80.7279571
17437,Sea Pines Country Club,Golf Course,45013010200,+32.1519392,-080.7893447,32.1558,-80.7761458
17438,Beachwalk @ Shipyard,Beach,45013010300,+32.1728039,-080.7602214,32.1559264,-80.7339604
17442,Shipyard - Clipper Course,Golf Course,45013010300,+32.1728039,-080.7602214,32.1569084,-80.7493716
17443,Shipyard Golf Club,Golf Course,45013010300,+32.1728039,-080.7602214,32.156916,-80.7455929
17444,Beach At Windsor Place,Beach,45013011100,+32.1776296,-080.7213883,32.1577675,-80.7248442
17445,Shipyard Beach Club,Beach,45013010300,+32.1728039,-080.7602214,32.1593738,-80.7517107
17446,Point Comfort Pavillion,Park and Recreation Area,45013010300,+32.1728039,-080.7602214,32.1596448,-80.7875148
17450,Palmetto Dunes Oceanfront Resort-Arthur Hills Course,Golf Course,45013011100,+32.1776296,-080.7213883,32.160482,-80.729577
17455,Betsy Jukofsky Xeriscape Garden,Park and Recreation Area,45013010300,+32.1728039,-080.7602214,32.1620379,-80.7516168
17456,Carolina Club At Shipyard Hotel Hilton Head Island,Golf Course,45013010300,+32.1728039,-080.7602214,32.1625565,-80.740878
17458,Bass Head Beach,Beach,45013011100,+32.1776296,-080.7213883,32.1634067,-80.7179474
17462,Palmetto Dunes Oceanfront Resort-George Fazio Course,Golf Course,45013011100,+32.1776296,-080.7213883,32.1667427,-80.7218668
17463,Long Cove Club,Golf Course,45013010300,+32.1728039,-080.7602214,32.1667747,-80.7495353
17464,Wexford Plantation,Golf Course,45013010300,+32.1728039,-080.7602214,32.1668117,-80.7609671
17466,Marriott Beachfront,Beach,45013011100,+32.1776296,-080.7213883,32.167063,-80.7177697
17467,George Fazio Golf Course,Golf Course,45013011100,+32.1776296,-080.7213883,32.1671476,-80.7205179
17468,Palmetto Dunes,Beach,45013011100,+32.1776296,-080.7213883,32.1672996,-80.7232526
17472,Hiliton Head Beach,Beach,45013010200,+32.1519392,-080.7893447,32.1682122,-80.773212
17478,Palmetto Dunes Oceanfront Resort-Robert Trent Jones Course,Golf Course,45013011100,+32.1776296,-080.7213883,32.170806,-80.7187511
17480,"82 Brams Point Cir, Hilton Head Island, Sc 29926",Beach,45013010400,+32.1985315,-080.7550507,32.1712766,-80.7906588
17482,Meadow Park,Park and Recreation Area,45013010300,+32.1728039,-080.7602214,32.172353,-80.770693
17484,Crossings Park,Park and Recreation Area,45013010300,+32.1728039,-080.7602214,32.172572,-80.7686448
17488,Wexford Harbour Center,Golf Course,45013010300,+32.1728039,-080.7602214,32.1732774,-80.7616977
17490,Wexford Golf Club,Golf Course,45013010300,+32.1728039,-080.7602214,32.1739056,-80.7617599
17498,Pirates Island,Amusement Park,45013011100,+32.1776296,-080.7213883,32.1769407,-80.7302783
17499,Pirate's Island Adventure Golf,Golf Course,45013011100,+32.1776296,-080.7213883,32.1769407,-80.7302783
17500,Bowden Beach,Beach,45013011100,+32.1776296,-080.7213883,32.178733,-80.70692
17509,Playground At Disney Vacation Club,Amusement Park,45013011100,+32.1776296,-080.7213883,32.182775,-80.727791
17519,Hilton Head Island Veterans Memorial,Park and Recreation Area,45013011100,+32.1776296,-080.7213883,32.188718,-80.717216
17520,Shelter Cove Community Park,Park and Recreation Area,45013011100,+32.1776296,-080.7213883,32.1887338,-80.7170612
17522,Singleton Beach,Beach,45013011000,+32.1962579,-080.7074487,32.189152,-80.7003629
17525,Heron Inlet,Beach,45013011000,+32.1962579,-080.7074487,32.1905071,-80.6988111
17529,Spanish Wells Club,Golf Course,45013010400,+32.1985315,-080.7550507,32.192273,-80.7810183
17534,Burkes Beach,Beach,45013011000,+32.1962579,-080.7074487,32.1930122,-80.6964989
17537,Chaplin Park,Park and Recreation Area,45013011000,+32.1962579,-080.7074487,32.1946701,-80.6990223
17546,Driessen Beach,Beach,45013011000,+32.1962579,-080.7074487,32.1971979,-80.6926697
17549,Marriott SurfWatch Beach,Beach,45013011000,+32.1962579,-080.7074487,32.1976526,-80.6989171
17554,The Beach At Admirals Row,Beach,45013011000,+32.1962579,-080.7074487,32.1984962,-80.691749
17555,Bradley Beach,Beach,45013011000,+32.1962579,-080.7074487,32.19866,-80.69175
17556,"Bradley Beach, Hilton Head Sc",Beach,45013011000,+32.1962579,-080.7074487,32.1986763,-80.6947061
17557,The Sandy Shores Of Hhi,Beach,45013011000,+32.1962579,-080.7074487,32.1988761,-80.6907092
17561,Golf Club at Indigo Run,Golf Course,45013010400,+32.1985315,-080.7550507,32.2008485,-80.7448208
17563,Adventure Cove MINI Golf & Arcade,Golf Course,45013011000,+32.1962579,-080.7074487,32.2014032,-80.69803
17566,Folly Field Beach,Beach,45013011000,+32.1962579,-080.7074487,32.2016815,-80.6896531
17568,Adventure Cove Family Fun Center,Amusement Park,45013011000,+32.1962579,-080.7074487,32.2026555,-80.6971214
17577,Islanders Beach Park,Beach,45013990100,+32.2428182,-080.5598028,32.2068199,-80.6818915
17580,Marriott Barony Beach,Beach,45013011000,+32.1962579,-080.7074487,32.207687,-80.68088
17589,May River Golf Club at Palmetto Bluff,Golf Course,45013002102,+32.1865732,-080.8986570,32.2109818,-80.8855779
17591,Golden Bear Golf Club,Golf Course,45013010400,+32.1985315,-080.7550507,32.2115449,-80.7194106
17596,Jarvis Creek Park,Park and Recreation Area,45013010400,+32.1985315,-080.7550507,32.2128255,-80.7349564
17605,Brighton Beach,Beach,45013002108,+32.2226585,-080.8256590,32.2143805,-80.8478415
17610,Port Royal Golf Club,Golf Course,45013010900,+32.2239188,-080.6788847,32.2151153,-80.6878072
17611,Robbers Row At Port Royal,Golf Course,45013010900,+32.2239188,-080.6788847,32.2151517,-80.6874866
17623,Pintail Creek Golf Course,Golf Course,45053950300,+32.2481288,-081.0599775,32.2181461,-81.0772139
17628,Port Royal Plantation Beach,Beach,45013010900,+32.2239188,-080.6788847,32.2199333,-80.6717673
17644,Bear Creek Golf Club,Golf Course,45013010600,+32.2452931,-080.7347150,32.2241175,-80.7270012
17654,18Th Hole @ Bear Creek,Golf Course,45013010600,+32.2452931,-080.7347150,32.228504,-80.7265019
17660,Palmetto Hall Plantation,Golf Course,45013010700,+32.2572090,-080.7106039,32.2299639,-80.70774
17672,Old South Golf Links,Golf Course,45013002108,+32.2226585,-080.8256590,32.2333096,-80.8143949
17678,Pinckney Island National Wildlife Refuge,Park and Recreation Area,45013002201,+32.2799730,-080.8215798,32.2337202,-80.7791849
17681,DuBois Park,Amusement Park,45013002107,+32.2608068,-080.8659839,32.234307,-80.86153
17682,Hilton Head National Golf Club,Golf Course,45013002108,+32.2226585,-080.8256590,32.2350249,-80.8263865
17686,Sunset Landing,Park and Recreation Area,45013010500,+32.2217262,-080.7591761,32.2364443,-80.7473815
17688,Edwin Watts Golf,Golf Course,45013002108,+32.2226585,-080.8256590,32.2369635,-80.8098105
17700,Fish Haul Creek Park,Beach,45013010800,+32.2397676,-080.6876677,32.2399088,-80.6843241
17705,Mitchelville Beach,Beach,45013010800,+32.2397676,-080.6876677,32.2421466,-80.6864304
17709,Oyster Reef Golf Course,Golf Course,45013010700,+32.2572090,-080.7106039,32.2437635,-80.714305
17710,Oyster Reef Golf Couse,Golf Course,45013010700,+32.2572090,-080.7106039,32.2437863,-80.7144546
17711,Hampton Hall Club,Golf Course,45013002106,+32.2494167,-080.9091717,32.244306,-80.9203549
17713,Oscar Frasier Park,Amusement Park,45013002107,+32.2608068,-080.8659839,32.2452258,-80.8623438
17714,Oscar Frazier Park,Park and Recreation Area,45013002107,+32.2608068,-080.8659839,32.245473,-80.8658871
17715,Country Club of Hilton Head,Golf Course,45013010600,+32.2452931,-080.7347150,32.2457349,-80.7430455
17731,Hickory Forest Beach,Beach,45013010700,+32.2572090,-080.7106039,32.2506716,-80.7036144
17733,Moss Creek Golf Club,Golf Course,45013002201,+32.2799730,-080.8215798,32.2515644,-80.8142927
17742,Pinecrest Golf Course,Golf Course,45013002106,+32.2494167,-080.9091717,32.2559433,-80.8940619
17743,Dolphin Head Golf Course,Golf Course,45013010700,+32.2572090,-080.7106039,32.2569018,-80.7164499
17764,Dolphin Head Park,Park and Recreation Area,45013010700,+32.2572090,-080.7106039,32.2660023,-80.7178175
17769,Crescent Pointe Golf Club,Golf Course,45013002201,+32.2799730,-080.8215798,32.267272,-80.847192
17771,Regent Park,Park and Recreation Area,45013002107,+32.2608068,-080.8659839,32.2680461,-80.8704008
17778,Old Carolina Golf Club,Golf Course,45013002106,+32.2494167,-080.9091717,32.2715504,-80.8809157
17791,Hidden Cypress Golf Club at Sun City,Golf Course,45013002104,+32.2879651,-080.9713390,32.2778102,-80.9788661
17797,Rose Hill Golf Club,Golf Course,45013002106,+32.2494167,-080.9091717,32.279702,-80.883841
17798,Island West Golf Club,Golf Course,45013002105,+32.2787090,-080.9215404,32.2800378,-80.918987
17818,Belfair Golf Club,Golf Course,45013002201,+32.2799730,-080.8215798,32.2874342,-80.8552834
17821,Okatie Creek Golf Club at Sun City,Golf Course,45013002104,+32.2879651,-080.9713390,32.289433,-80.952011
17826,Colleton River Plantation Club Nicklaus Course,Golf Course,45013002201,+32.2799730,-080.8215798,32.290316,-80.7989367
17827,Berkeley Hall,Golf Course,45013002201,+32.2799730,-080.8215798,32.2909721,-80.9088552
17836,Eagles Pointe Golf Club,Golf Course,45013002201,+32.2799730,-080.8215798,32.2964905,-80.8976119
17841,Colleton River Plantation Club Pete Dye Course,Golf Course,45013002201,+32.2799730,-080.8215798,32.2995431,-80.7830743
17849,Berkeley Hall Golf Club,Golf Course,45013002201,+32.2799730,-080.8215798,32.3028069,-80.907332
17860,Fripp Island,Beach,45013001200,+32.3270113,-080.5157637,32.3061973,-80.4995581
17862,The Legends at Parris Island,Golf Course,45013001000,+32.3175972,-080.6822133,32.30666,-80.678329
17863,Skull Inlet,Beach,45013001200,+32.3270113,-080.5157637,32.3071344,-80.4984167
17879,Davis Love Park Of Fripp Island,Amusement Park,45013001200,+32.3270113,-080.5157637,32.3124889,-80.4930802
17883,Ocean Creek Golf Course,Golf Course,45013001200,+32.3270113,-080.5157637,32.313531,-80.4923739
17904,Elliots Beach,Beach,45013001000,+32.3175972,-080.6822133,32.3191983,-80.7036781
17922,Ocean Point Golf Links,Golf Course,45013001200,+32.3270113,-080.5157637,32.3237401,-80.4548424
17927,Hilton Head Lakes Golf Club,Golf Course,45053950300,+32.2481288,-081.0599775,32.3261442,-81.0139024
17930,Callawassie Golf Club,Golf Course,45013002202,+32.3376045,-080.8200441,32.32758,-80.852479
17931,Callawassie Island Club,Golf Course,45013002202,+32.3376045,-080.8200441,32.327663,-80.851971
17941,Old Tabby Links on Spring Island,Golf Course,45013002202,+32.3376045,-080.8200441,32.3307124,-80.8150208
17949,Oldfield Golf Club,Golf Course,45013002202,+32.3376045,-080.8200441,32.3330642,-80.9106264
18009,Chechessee Creek Club,Golf Course,45013002202,+32.3376045,-080.8200441,32.3524193,-80.8557094
18024,Hunting Island Beach,Beach,45013001200,+32.3270113,-080.5157637,32.359286,-80.443786
18045,Sanctuary Golf Club at Cat Island,Golf Course,45013000903,+32.3824780,-080.6515172,32.367047,-80.651332
18050,Hunting Island State Park,Park and Recreation Area,45013001200,+32.3270113,-080.5157637,32.3691354,-80.4440462
18073,Port Royal Playground,Amusement Park,45013000800,+32.3847275,-080.6965888,32.3785426,-80.6921065
18109,Hunting Island,Beach,45013001200,+32.3270113,-080.5157637,32.3905358,-80.4304958
18117,Secession Golf Club,Golf Course,45013000903,+32.3824780,-080.6515172,32.3953544,-80.6510725
18120,Southside Park,Park and Recreation Area,45013000800,+32.3847275,-080.6965888,32.3962826,-80.6956971
18129,Gifford Golf,Golf Course,45013000502,+32.4178372,-080.7337269,32.4000129,-80.7421876
18138,Burkmeyer Beach,Beach,45013000903,+32.3824780,-080.6515172,32.4022164,-80.6683345
18147,"Harbor Island, Sc Beach",Beach,45013001200,+32.3270113,-080.5157637,32.4056667,-80.4351322
18151,Harbor Island,Beach,45013001200,+32.3270113,-080.5157637,32.4063581,-80.4315735
18205,Sergeant Jasper Country Club,Golf Course,45053950201,+32.3984799,-080.9415727,32.4249559,-80.9655857
18221,Bay Street Playground,Amusement Park,45013000700,+32.4169450,-080.6897104,32.4297841,-80.6703642
18224,The Swings On Coligny Beach Boardwalk.,Beach,45013000700,+32.4169450,-080.6897104,32.4299861,-80.672049
18226,Joli Home & Events,Amusement Park,45013000700,+32.4169450,-080.6897104,32.430834,-80.670384
18227,Dataw Island Club,Golf Course,45013001101,+32.4230434,-080.5098578,32.4320578,-80.581965
18230,Santa Elena Foundation,Park and Recreation Area,45013000700,+32.4169450,-080.6897104,32.4335663,-80.678941
18258,Pigeon Point Park,Amusement Park,45013000600,+32.4494075,-080.6875512,32.4435025,-80.6722363
18310,Laurel Bay,Beach,45013000300,+32.4676898,-080.7840865,32.4573795,-80.7894465
18326,Tot Lot,Amusement Park,45013000300,+32.4676898,-080.7840865,32.4635223,-80.799099
18342,Lady's Island County Club,Golf Course,45013000902,+32.4453561,-080.6342550,32.4692515,-80.6394634
18355,Country Club of Beaufort at Pleasant Point,Golf Course,45013000901,+32.4783136,-080.5652285,32.4732913,-80.6789683
18378,Edisto Beach 2700 Block,Beach,45029970800,+32.6282954,-080.5036583,32.4814347,-80.3318504
18382,Beach Access 32,Beach,45029970800,+32.6282954,-080.5036583,32.4821609,-80.3401397
18384,Ocean Ridge Cabana,Beach,45029970800,+32.6282954,-080.5036583,32.4830208,-80.3250724
18389,Edist Beach #19,Beach,45029970800,+32.6282954,-080.5036583,32.4842796,-80.3236471
18392,South Beach Edisto,Beach,45029970800,+32.6282954,-080.5036583,32.484674,-80.3412927
18397,The Plantation Course at Edisto,Golf Course,45029970800,+32.6282954,-080.5036583,32.4861639,-80.3361542
18400,Edisto Beach,Beach,45029970800,+32.6282954,-080.5036583,32.487168,-80.319935
18403,The Playground At Wyndham,Amusement Park,45029970800,+32.6282954,-080.5036583,32.487949,-80.3339899
18404,MINI Golf,Golf Course,45029970800,+32.6282954,-080.5036583,32.4881253,-80.3338086
18407,Edisto Beach Access 35,Beach,45029970800,+32.6282954,-080.5036583,32.4884028,-80.3421794
18412,Beach Access 10,Beach,45029970800,+32.6282954,-080.5036583,32.489868,-80.3157423
18425,Beach Access #37,Beach,45029970800,+32.6282954,-080.5036583,32.495363,-80.3451544
18426,Beach Access 5,Beach,45029970800,+32.6282954,-080.5036583,32.4954093,-80.3081796
18436,Edisto Beach #4,Beach,45029970800,+32.6282954,-080.5036583,32.4970841,-80.3056495
18440,Beach Access 2,Beach,45029970800,+32.6282954,-080.5036583,32.4998501,-80.3012964
18445,Edisto Beach #1A,Beach,45029970800,+32.6282954,-080.5036583,32.50133,-80.299127
18448,Edisto Park,Park and Recreation Area,45029970800,+32.6282954,-080.5036583,32.5026119,-80.2983145
18469,Edisto Island,Beach,45029970800,+32.6282954,-080.5036583,32.5082458,-80.2900387
18476,Edisto Beach State Park,Park and Recreation Area,45029970800,+32.6282954,-080.5036583,32.5112704,-80.3019742
18620,The Seabrook Island Club,Golf Course,45019002105,+32.5750134,-080.1820452,32.5601855,-80.1759849
18628,Seabrook Beach,Beach,45019990100,+32.7817250,-079.7321399,32.5623646,-80.1614781
18631,Pelican Beach,Beach,45019002105,+32.5750134,-080.1820452,32.5634765,-80.1795645
18649,North Beach,Beach,45019002105,+32.5750134,-080.1820452,32.5686644,-80.159378
18674,Brays Island Plantation Golf Course,Golf Course,45013000100,+32.5821594,-080.7263936,32.5775757,-80.8121853
18731,Cougar Point Golf Course,Golf Course,45019002104,+32.6164419,-080.0605945,32.592194,-80.1241437
18736,Kiawah Golf Rentals,Golf Course,45019002104,+32.6164419,-080.0605945,32.5926125,-80.1205799
18742,Kiawah Island Beach Spot Mm 1.10,Beach,45019002104,+32.6164419,-080.0605945,32.5940321,-80.1146933
18745,Kiawah Island Beachwalker Park,Beach,45019002104,+32.6164419,-080.0605945,32.5951177,-80.128225
18747,Kiawah Island Beachwalker Beach,Beach,45019002104,+32.6164419,-080.0605945,32.5955043,-80.1268945
18750,Kiawah Island Club-Cassique Golf Course,Golf Course,45019002105,+32.5750134,-080.1820452,32.595927,-80.1482692
18759,Atlantic Ocean @Kiawah Island,Beach,45019002104,+32.6164419,-080.0605945,32.5981387,-80.1007532
18763,Windswept Villa @ Kiawah Island,Beach,45019002104,+32.6164419,-080.0605945,32.5989255,-80.0987296
18765,"The Beach On Kiawah, Mm 2.8",Beach,45019002104,+32.6164419,-080.0605945,32.5990807,-80.0985933
18769,Beaufort County Parks and Leisure Services,Amusement Park,45013000100,+32.5821594,-080.7263936,32.6003501,-80.7970543
18770,Nature Center,Park and Recreation Area,45019002104,+32.6164419,-080.0605945,32.6005148,-80.1003055
18775,Night Heron Park,Amusement Park,45019002104,+32.6164419,-080.0605945,32.6012566,-80.1006168
18777,The Heron Ballroom,Beach,45019002104,+32.6164419,-080.0605945,32.6016431,-80.0939623
18779,Marsh View Tower,Park and Recreation Area,45019002104,+32.6164419,-080.0605945,32.601854,-80.119623
18780,Turtle Beach,Beach,45019002104,+32.6164419,-080.0605945,32.601934,-80.0866303
18791,Kiawah Island,Beach,45019002104,+32.6164419,-080.0605945,32.6035761,-80.0907876
18807,Turtle Point Golf Club,Golf Course,45019002104,+32.6164419,-080.0605945,32.607446,-80.085717
18815,The Beach At Access 38,Beach,45019002104,+32.6164419,-080.0605945,32.6092924,-80.0650509
18816,River Golf Course Kiawah Island Resort,Golf Course,45019002104,+32.6164419,-080.0605945,32.60946,-80.098273
18823,The Ocean Course,Golf Course,45019002104,+32.6164419,-080.0605945,32.6118107,-80.0232206
18824,Kiawah Island Club-River Course,Golf Course,45019002104,+32.6164419,-080.0605945,32.6118637,-80.0993342
18827,The River Course,Golf Course,45019002104,+32.6164419,-080.0605945,32.6119077,-80.0994519
18831,Pga Championship Champions Club,Golf Course,45019002104,+32.6164419,-080.0605945,32.6129763,-80.0183374
18832,Osprey Point Golf Course,Golf Course,45019002104,+32.6164419,-080.0605945,32.6130768,-80.0522224
18845,Kiawah Island Oak Point Course,Golf Course,45019002103,+32.6727041,-080.0718045,32.6158884,-80.1401943
18931,The Golf Club at Briar's Creek,Golf Course,45019002103,+32.6727041,-080.0718045,32.6361901,-80.0842233
18967,Folly Beach County Park,Beach,45019002004,+32.6626912,-079.9316597,32.6439505,-79.9630642
18983,8Th Street West Folly Beach,Beach,45019002004,+32.6626912,-079.9316597,32.6474448,-79.9555414
19002,In The Ocean,Beach,45019002004,+32.6626912,-079.9316597,32.6506221,-79.9500122
19004,"5Th Street West, Folly Beach",Beach,45019002004,+32.6626912,-079.9316597,32.6510443,-79.9504602
19031,Folly Beach Pier,Beach,45019002004,+32.6626912,-079.9316597,32.654962,-79.939634
19034,2Nd Street Folly Beach,Beach,45019990100,+32.7817250,-079.7321399,32.6553187,-79.9379473
19039,Taste Of Folly,Beach,45019002004,+32.6626912,-079.9316597,32.6561331,-79.9414172
19054,Folly Beach Rentals Follyvacation.Com,Beach,45019002004,+32.6626912,-079.9316597,32.65734,-79.9411609
19055,4Th St Folly Beach,Beach,45019990100,+32.7817250,-079.7321399,32.6573485,-79.9335646
19060,Folly River Park,Park and Recreation Area,45019002004,+32.6626912,-079.9316597,32.6583186,-79.9421276
19065,"6Th Block, Folly Beach",Beach,45019990100,+32.7817250,-079.7321399,32.6591421,-79.9290068
19074,Pirate Cove Playground Park,Amusement Park,45019002004,+32.6626912,-079.9316597,32.6607445,-79.9320593
19076,"7Th Block, Folly Beach",Beach,45019002004,+32.6626912,-079.9316597,32.6609233,-79.9260392
19085,Folly Beach,Beach,45019002004,+32.6626912,-079.9316597,32.6620154,-79.9225872
19086,9Th Street Folly Beach,Beach,45019002004,+32.6626912,-079.9316597,32.6620473,-79.9226397
19093,10Th Street Folly Beach,Beach,45019002004,+32.6626912,-079.9316597,32.6633876,-79.9200599
19097,"11Th Block, Folly Beach",Beach,45019002004,+32.6626912,-079.9316597,32.6642444,-79.9182672
19114,13Th Street Folly Beach,Beach,45019002004,+32.6626912,-079.9316597,32.6666533,-79.9140257
19148,"16Th Street, Folly Beach",Beach,45019002004,+32.6626912,-079.9316597,32.6732351,-79.9021909
19154,Costal Expeditions Folly Beach,Beach,45019002003,+32.6854321,-079.9526678,32.6743227,-79.9499465
19176,East Ashley Beach Access,Beach,45019002004,+32.6626912,-079.9316597,32.6774066,-79.8969262
19251,Penny Branch Club,Golf Course,45049920500,+32.6522300,-081.2720655,32.688169,-81.1669178
19279,Cherokee Plantation Golf Course,Golf Course,45029970300,+32.7969954,-080.7531345,32.6926577,-80.7652109
19463,Angel Oak Park,Park and Recreation Area,45019002101,+32.7430103,-080.0840064,32.7171757,-80.0805876
19518,Johns Island Park,Park and Recreation Area,45019002101,+32.7430103,-080.0840064,32.7241842,-80.0826812
19559,Bayview Soccer Complex,Park and Recreation Area,45019002005,+32.7310699,-079.9132447,32.7286593,-79.9280474
19591,James Island County Park,Park and Recreation Area,45019001901,+32.7470539,-079.9967682,32.73242,-79.989791
19627,Splash Zone Waterpark,Amusement Park,45019001901,+32.7470539,-079.9967682,32.7366196,-79.9860723
19661,James Island Recreation Center,Amusement Park,45019002006,+32.7325383,-079.9346090,32.7394533,-79.9388925
19681,Harbor View Tennis Courts,Park and Recreation Area,45019002007,+32.7538419,-079.9174385,32.7414894,-79.9167368
19687,Summertrees Park,Park and Recreation Area,45019002101,+32.7430103,-080.0840064,32.7424254,-80.0655694
19706,Dock Street Park,Park and Recreation Area,45019002002,+32.7340159,-079.9611767,32.7440514,-79.9608681
19762,Harborview/Ft. Johnson Park,Amusement Park,45019002007,+32.7538419,-079.9174385,32.7495863,-79.93745
19793,Fort Sumter National Monument,Park and Recreation Area,45019004800,+32.7709494,-079.8311365,32.752359,-79.874658
19803,Melton Peter Demetre Park,Park and Recreation Area,45019002007,+32.7538419,-079.9174385,32.753018,-79.9157584
19844,Station 18 Beach,Beach,45019004800,+32.7709494,-079.8311365,32.7558278,-79.8436659
19856,The Links at Stono Ferry,Golf Course,45019002502,+32.7290527,-080.2269830,32.7561269,-80.161332
19857,Station 18 1/2,Beach,45019004800,+32.7709494,-079.8311365,32.7561732,-79.8422327
19867,Station 19 Sullivan's Island,Beach,45019004800,+32.7709494,-079.8311365,32.75657,-79.8412316
