StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment
45,South Carolina,45063021024,"Lexington County, SC - 45063021024",2016,14.20%,
45,South Carolina,45063021025,"Lexington County, SC - 45063021025",2016,2.40%,
45,South Carolina,45063021026,"Lexington County, SC - 45063021026",2016,8.40%,
45,South Carolina,45063021027,"Lexington County, SC - 45063021027",2016,13.50%,
45,South Carolina,45063021028,"Lexington County, SC - 45063021028",2016,20.90%,
45,South Carolina,45063021029,"Lexington County, SC - 45063021029",2016,23.30%,
45,South Carolina,45063021030,"Lexington County, SC - 45063021030",2016,23.00%,
45,South Carolina,45063021031,"Lexington County, SC - 45063021031",2016,23.10%,
45,South Carolina,45063021032,"Lexington County, SC - 45063021032",2016,24.30%,
45,South Carolina,45063021033,"Lexington County, SC - 45063021033",2016,24.60%,
45,South Carolina,45063021034,"Lexington County, SC - 45063021034",2016,17.10%,
45,South Carolina,45063021106,"Lexington County, SC - 45063021106",2016,25.10%,
45,South Carolina,45063021109,"Lexington County, SC - 45063021109",2016,17.30%,
45,South Carolina,45063021110,"Lexington County, SC - 45063021110",2016,22.80%,
45,South Carolina,45063021111,"Lexington County, SC - 45063021111",2016,42.00%,
45,South Carolina,45063021112,"Lexington County, SC - 45063021112",2016,32.40%,
45,South Carolina,45063021113,"Lexington County, SC - 45063021113",2016,18.10%,
45,South Carolina,45063021114,"Lexington County, SC - 45063021114",2016,2.90%,
45,South Carolina,45063021115,"Lexington County, SC - 45063021115",2016,6.40%,
45,South Carolina,45063021116,"Lexington County, SC - 45063021116",2016,13.50%,
45,South Carolina,45063021203,"Lexington County, SC - 45063021203",2016,1.70%,
45,South Carolina,45063021204,"Lexington County, SC - 45063021204",2016,4.30%,
45,South Carolina,45063021205,"Lexington County, SC - 45063021205",2016,2.50%,
45,South Carolina,45063021206,"Lexington County, SC - 45063021206",2016,1.10%,
45,South Carolina,45063021303,"Lexington County, SC - 45063021303",2016,0.90%,
45,South Carolina,45063021304,"Lexington County, SC - 45063021304",2016,1.60%,
45,South Carolina,45063021305,"Lexington County, SC - 45063021305",2016,2.50%,
45,South Carolina,45063021306,"Lexington County, SC - 45063021306",2016,3.30%,
45,South Carolina,45063021307,"Lexington County, SC - 45063021307",2016,2.60%,
45,South Carolina,45063021308,"Lexington County, SC - 45063021308",2016,1.20%,
45,South Carolina,45063021402,"Lexington County, SC - 45063021402",2016,9.90%,
45,South Carolina,45063021403,"Lexington County, SC - 45063021403",2016,1.10%,
45,South Carolina,45063021404,"Lexington County, SC - 45063021404",2016,1.70%,
45,South Carolina,45063980100,"Lexington County, SC - 45063980100",2016,33.50%,
45,South Carolina,45067950100,"Marion County, SC - 45067950100",2016,0.70%,
45,South Carolina,45067950200,"Marion County, SC - 45067950200",2016,2.40%,
45,South Carolina,45067950300,"Marion County, SC - 45067950300",2016,1.90%,
45,South Carolina,45067950400,"Marion County, SC - 45067950400",2016,1.90%,
45,South Carolina,45067950500,"Marion County, SC - 45067950500",2016,1.60%,
45,South Carolina,45067950600,"Marion County, SC - 45067950600",2016,2.70%,
45,South Carolina,45067950700,"Marion County, SC - 45067950700",2016,0.30%,
45,South Carolina,45067950800,"Marion County, SC - 45067950800",2016,0.30%,
45,South Carolina,45069960100,"Marlboro County, SC - 45069960100",2016,0.70%,
45,South Carolina,45069960200,"Marlboro County, SC - 45069960200",2016,2.20%,
45,South Carolina,45069960301,"Marlboro County, SC - 45069960301",2016,4.60%,
45,South Carolina,45069960302,"Marlboro County, SC - 45069960302",2016,1.20%,
45,South Carolina,45069960400,"Marlboro County, SC - 45069960400",2016,1.00%,
45,South Carolina,45069960500,"Marlboro County, SC - 45069960500",2016,0.70%,
45,South Carolina,45069960600,"Marlboro County, SC - 45069960600",2016,0.50%,
45,South Carolina,45065920100,"McCormick County, SC - 45065920100",2016,0.40%,
45,South Carolina,45065920200,"McCormick County, SC - 45065920200",2016,0.80%,
45,South Carolina,45065920300,"McCormick County, SC - 45065920300",2016,0.40%,
45,South Carolina,45071950100,"Newberry County, SC - 45071950100",2016,0.50%,
45,South Carolina,45071950201,"Newberry County, SC - 45071950201",2016,1.40%,
45,South Carolina,45071950202,"Newberry County, SC - 45071950202",2016,8.80%,
45,South Carolina,45071950300,"Newberry County, SC - 45071950300",2016,0.50%,
45,South Carolina,45071950502,"Newberry County, SC - 45071950502",2016,6.10%,
45,South Carolina,45071950601,"Newberry County, SC - 45071950601",2016,1.30%,
45,South Carolina,45071950602,"Newberry County, SC - 45071950602",2016,0.90%,
45,South Carolina,45071950700,"Newberry County, SC - 45071950700",2016,0.50%,
45,South Carolina,45073030100,"Oconee County, SC - 45073030100",2016,0.30%,
45,South Carolina,45073030200,"Oconee County, SC - 45073030200",2016,1.10%,
45,South Carolina,45073030300,"Oconee County, SC - 45073030300",2016,2.00%,
45,South Carolina,45073030401,"Oconee County, SC - 45073030401",2016,7.40%,
45,South Carolina,45073030402,"Oconee County, SC - 45073030402",2016,3.50%,
45,South Carolina,45073030500,"Oconee County, SC - 45073030500",2016,3.40%,
45,South Carolina,45073030601,"Oconee County, SC - 45073030601",2016,8.40%,
45,South Carolina,45073030602,"Oconee County, SC - 45073030602",2016,4.40%,
45,South Carolina,45073030701,"Oconee County, SC - 45073030701",2016,16.30%,
45,South Carolina,45073030702,"Oconee County, SC - 45073030702",2016,3.90%,
45,South Carolina,45073030800,"Oconee County, SC - 45073030800",2016,6.60%,
45,South Carolina,45073030901,"Oconee County, SC - 45073030901",2016,1.20%,
45,South Carolina,45073030902,"Oconee County, SC - 45073030902",2016,1.90%,
45,South Carolina,45073031000,"Oconee County, SC - 45073031000",2016,2.90%,
45,South Carolina,45073031100,"Oconee County, SC - 45073031100",2016,0.90%,
45,South Carolina,45075010100,"Orangeburg County, SC - 45075010100",2016,0.70%,
45,South Carolina,45075010200,"Orangeburg County, SC - 45075010200",2016,1.10%,
45,South Carolina,45075010300,"Orangeburg County, SC - 45075010300",2016,1.50%,
45,South Carolina,45075010400,"Orangeburg County, SC - 45075010400",2016,1.00%,
45,South Carolina,45075010500,"Orangeburg County, SC - 45075010500",2016,0.80%,
45,South Carolina,45075010600,"Orangeburg County, SC - 45075010600",2016,2.10%,
45,South Carolina,45075010700,"Orangeburg County, SC - 45075010700",2016,2.00%,
45,South Carolina,45075010800,"Orangeburg County, SC - 45075010800",2016,2.00%,
45,South Carolina,45075010900,"Orangeburg County, SC - 45075010900",2016,2.50%,
45,South Carolina,45075011000,"Orangeburg County, SC - 45075011000",2016,15.00%,
45,South Carolina,45075011100,"Orangeburg County, SC - 45075011100",2016,7.20%,
45,South Carolina,45075011200,"Orangeburg County, SC - 45075011200",2016,35.50%,
45,South Carolina,45075011300,"Orangeburg County, SC - 45075011300",2016,37.80%,
45,South Carolina,45075011400,"Orangeburg County, SC - 45075011400",2016,27.90%,
45,South Carolina,45075011500,"Orangeburg County, SC - 45075011500",2016,4.70%,
45,South Carolina,45075011600,"Orangeburg County, SC - 45075011600",2016,1.60%,
45,South Carolina,45075011700,"Orangeburg County, SC - 45075011700",2016,0.60%,
45,South Carolina,45075011800,"Orangeburg County, SC - 45075011800",2016,0.70%,
45,South Carolina,45075011900,"Orangeburg County, SC - 45075011900",2016,0.70%,
45,South Carolina,45075012000,"Orangeburg County, SC - 45075012000",2016,1.40%,
45,South Carolina,45077010100,"Pickens County, SC - 45077010100",2016,0.40%,
45,South Carolina,45077010200,"Pickens County, SC - 45077010200",2016,0.90%,
45,South Carolina,45077010300,"Pickens County, SC - 45077010300",2016,1.20%,
45,South Carolina,45077010401,"Pickens County, SC - 45077010401",2016,0.40%,
45,South Carolina,45077010402,"Pickens County, SC - 45077010402",2016,5.10%,
45,South Carolina,45077010403,"Pickens County, SC - 45077010403",2016,2.40%,
45,South Carolina,45077010501,"Pickens County, SC - 45077010501",2016,0.60%,
45,South Carolina,45077010502,"Pickens County, SC - 45077010502",2016,2.00%,
45,South Carolina,45077010601,"Pickens County, SC - 45077010601",2016,1.40%,
45,South Carolina,45077010602,"Pickens County, SC - 45077010602",2016,4.00%,
45,South Carolina,45077010700,"Pickens County, SC - 45077010700",2016,3.90%,
45,South Carolina,45077010801,"Pickens County, SC - 45077010801",2016,11.00%,
45,South Carolina,45077010802,"Pickens County, SC - 45077010802",2016,7.40%,
45,South Carolina,45077010803,"Pickens County, SC - 45077010803",2016,16.00%,
45,South Carolina,45077010804,"Pickens County, SC - 45077010804",2016,33.30%,
45,South Carolina,45077010901,"Pickens County, SC - 45077010901",2016,4.40%,
45,South Carolina,45077010902,"Pickens County, SC - 45077010902",2016,11.70%,
45,South Carolina,45077010903,"Pickens County, SC - 45077010903",2016,13.70%,
45,South Carolina,45077011001,"Pickens County, SC - 45077011001",2016,3.30%,
45,South Carolina,45077011002,"Pickens County, SC - 45077011002",2016,5.40%,
45,South Carolina,45077011003,"Pickens County, SC - 45077011003",2016,2.20%,
45,South Carolina,45077011101,"Pickens County, SC - 45077011101",2016,2.20%,
45,South Carolina,45077011102,"Pickens County, SC - 45077011102",2016,6.00%,
45,South Carolina,45077011103,"Pickens County, SC - 45077011103",2016,3.80%,
45,South Carolina,45077011202,"Pickens County, SC - 45077011202",2016,10.40%,
45,South Carolina,45077011203,"Pickens County, SC - 45077011203",2016,11.80%,
45,South Carolina,45077011204,"Pickens County, SC - 45077011204",2016,2.20%,
45,South Carolina,45077011205,"Pickens County, SC - 45077011205",2016,20.50%,
45,South Carolina,45079000100,"Richland County, SC - 45079000100",2016,34.60%,
45,South Carolina,45079000200,"Richland County, SC - 45079000200",2016,38.00%,
45,South Carolina,45079000300,"Richland County, SC - 45079000300",2016,11.80%,
45,South Carolina,45079000400,"Richland County, SC - 45079000400",2016,21.90%,
45,South Carolina,45079000500,"Richland County, SC - 45079000500",2016,41.00%,
45,South Carolina,45079000600,"Richland County, SC - 45079000600",2016,24.90%,
45,South Carolina,45079000700,"Richland County, SC - 45079000700",2016,37.60%,
45,South Carolina,45079000900,"Richland County, SC - 45079000900",2016,44.50%,
45,South Carolina,45079001000,"Richland County, SC - 45079001000",2016,52.20%,
45,South Carolina,45079001100,"Richland County, SC - 45079001100",2016,36.50%,
45,South Carolina,45079001200,"Richland County, SC - 45079001200",2016,27.10%,
45,South Carolina,45079001300,"Richland County, SC - 45079001300",2016,52.60%,
45,South Carolina,45079001600,"Richland County, SC - 45079001600",2016,51.60%,
45,South Carolina,45079002100,"Richland County, SC - 45079002100",2016,38.70%,
45,South Carolina,45079002200,"Richland County, SC - 45079002200",2016,35.10%,
45,South Carolina,45079002300,"Richland County, SC - 45079002300",2016,19.20%,
45,South Carolina,45079002400,"Richland County, SC - 45079002400",2016,28.40%,
45,South Carolina,45079002500,"Richland County, SC - 45079002500",2016,32.60%,
45,South Carolina,45079002602,"Richland County, SC - 45079002602",2016,41.20%,
45,South Carolina,45079002603,"Richland County, SC - 45079002603",2016,32.70%,
45,South Carolina,45079002604,"Richland County, SC - 45079002604",2016,26.50%,
45,South Carolina,45079002700,"Richland County, SC - 45079002700",2016,37.60%,
45,South Carolina,45079002800,"Richland County, SC - 45079002800",2016,41.50%,
45,South Carolina,45079002900,"Richland County, SC - 45079002900",2016,59.00%,
45,South Carolina,45079003000,"Richland County, SC - 45079003000",2016,62.60%,
45,South Carolina,45079003100,"Richland County, SC - 45079003100",2016,75.70%,
45,South Carolina,45079010102,"Richland County, SC - 45079010102",2016,10.10%,
45,South Carolina,45079010103,"Richland County, SC - 45079010103",2016,20.20%,
45,South Carolina,45079010104,"Richland County, SC - 45079010104",2016,1.40%,
45,South Carolina,45079010200,"Richland County, SC - 45079010200",2016,1.20%,
45,South Carolina,45079010304,"Richland County, SC - 45079010304",2016,29.20%,
45,South Carolina,45079010305,"Richland County, SC - 45079010305",2016,19.60%,
45,South Carolina,45079010306,"Richland County, SC - 45079010306",2016,6.70%,
45,South Carolina,45079010307,"Richland County, SC - 45079010307",2016,2.20%,
45,South Carolina,45079010308,"Richland County, SC - 45079010308",2016,9.30%,
45,South Carolina,45079010309,"Richland County, SC - 45079010309",2016,6.80%,
45,South Carolina,45079010403,"Richland County, SC - 45079010403",2016,35.80%,
45,South Carolina,45079010407,"Richland County, SC - 45079010407",2016,22.10%,
45,South Carolina,45079010408,"Richland County, SC - 45079010408",2016,10.40%,
45,South Carolina,45079010409,"Richland County, SC - 45079010409",2016,26.80%,
45,South Carolina,45079010410,"Richland County, SC - 45079010410",2016,30.00%,
45,South Carolina,45079010411,"Richland County, SC - 45079010411",2016,40.40%,
45,South Carolina,45079010412,"Richland County, SC - 45079010412",2016,22.10%,
45,South Carolina,45079010413,"Richland County, SC - 45079010413",2016,25.10%,
45,South Carolina,45079010501,"Richland County, SC - 45079010501",2016,10.30%,
45,South Carolina,45079010502,"Richland County, SC - 45079010502",2016,19.70%,
45,South Carolina,45079010600,"Richland County, SC - 45079010600",2016,32.60%,
45,South Carolina,45079010701,"Richland County, SC - 45079010701",2016,6.90%,
45,South Carolina,45079010702,"Richland County, SC - 45079010702",2016,7.30%,
45,South Carolina,45079010703,"Richland County, SC - 45079010703",2016,32.50%,
45,South Carolina,45079010803,"Richland County, SC - 45079010803",2016,46.10%,
45,South Carolina,45079010804,"Richland County, SC - 45079010804",2016,37.10%,
45,South Carolina,45079010805,"Richland County, SC - 45079010805",2016,21.80%,
45,South Carolina,45079010806,"Richland County, SC - 45079010806",2016,18.30%,
45,South Carolina,45079010900,"Richland County, SC - 45079010900",2016,34.80%,
45,South Carolina,45079011000,"Richland County, SC - 45079011000",2016,35.90%,
45,South Carolina,45079011101,"Richland County, SC - 45079011101",2016,28.60%,
45,South Carolina,45079011102,"Richland County, SC - 45079011102",2016,24.10%,
45,South Carolina,45079011201,"Richland County, SC - 45079011201",2016,29.60%,
45,South Carolina,45079011202,"Richland County, SC - 45079011202",2016,27.60%,
45,South Carolina,45079011301,"Richland County, SC - 45079011301",2016,20.30%,
45,South Carolina,45079011303,"Richland County, SC - 45079011303",2016,31.10%,
45,South Carolina,45079011304,"Richland County, SC - 45079011304",2016,38.20%,
45,South Carolina,45079011305,"Richland County, SC - 45079011305",2016,31.90%,
45,South Carolina,45079011404,"Richland County, SC - 45079011404",2016,19.90%,
45,South Carolina,45079011407,"Richland County, SC - 45079011407",2016,5.90%,
45,South Carolina,45079011411,"Richland County, SC - 45079011411",2016,21.10%,
45,South Carolina,45079011412,"Richland County, SC - 45079011412",2016,17.00%,
45,South Carolina,45079011413,"Richland County, SC - 45079011413",2016,30.00%,
45,South Carolina,45079011414,"Richland County, SC - 45079011414",2016,26.80%,
45,South Carolina,45079011415,"Richland County, SC - 45079011415",2016,15.70%,
45,South Carolina,45079011416,"Richland County, SC - 45079011416",2016,24.80%,
45,South Carolina,45079011417,"Richland County, SC - 45079011417",2016,38.70%,
45,South Carolina,45079011418,"Richland County, SC - 45079011418",2016,30.00%,
45,South Carolina,45079011419,"Richland County, SC - 45079011419",2016,27.40%,
45,South Carolina,45079011501,"Richland County, SC - 45079011501",2016,34.60%,
45,South Carolina,45079011502,"Richland County, SC - 45079011502",2016,13.00%,
45,South Carolina,45079011603,"Richland County, SC - 45079011603",2016,27.30%,
45,South Carolina,45079011604,"Richland County, SC - 45079011604",2016,30.40%,
45,South Carolina,45079011606,"Richland County, SC - 45079011606",2016,14.30%,
45,South Carolina,45079011607,"Richland County, SC - 45079011607",2016,34.00%,
45,South Carolina,45079011608,"Richland County, SC - 45079011608",2016,27.10%,
45,South Carolina,45079011701,"Richland County, SC - 45079011701",2016,19.20%,
45,South Carolina,45079011702,"Richland County, SC - 45079011702",2016,18.00%,
45,South Carolina,45079011800,"Richland County, SC - 45079011800",2016,0.60%,
45,South Carolina,45079011901,"Richland County, SC - 45079011901",2016,6.40%,
45,South Carolina,45079011902,"Richland County, SC - 45079011902",2016,2.30%,
45,South Carolina,45079012000,"Richland County, SC - 45079012000",2016,0.80%,
45,South Carolina,45079980100,"Richland County, SC - 45079980100",2016,0.90%,
45,South Carolina,45081960100,"Saluda County, SC - 45081960100",2016,0.40%,
45,South Carolina,45081960201,"Saluda County, SC - 45081960201",2016,0.80%,
45,South Carolina,45081960202,"Saluda County, SC - 45081960202",2016,1.10%,
45,South Carolina,45081960300,"Saluda County, SC - 45081960300",2016,0.70%,
45,South Carolina,45081960400,"Saluda County, SC - 45081960400",2016,0.90%,
45,South Carolina,45083020301,"Spartanburg County, SC - 45083020301",2016,38.10%,
45,South Carolina,45083020400,"Spartanburg County, SC - 45083020400",2016,29.30%,
45,South Carolina,45083020500,"Spartanburg County, SC - 45083020500",2016,23.00%,
45,South Carolina,45083020601,"Spartanburg County, SC - 45083020601",2016,20.80%,
45,South Carolina,45083020602,"Spartanburg County, SC - 45083020602",2016,37.00%,
45,South Carolina,45083020603,"Spartanburg County, SC - 45083020603",2016,14.10%,
45,South Carolina,45083020701,"Spartanburg County, SC - 45083020701",2016,15.80%,
45,South Carolina,45083020702,"Spartanburg County, SC - 45083020702",2016,17.50%,
45,South Carolina,45083020800,"Spartanburg County, SC - 45083020800",2016,35.10%,
45,South Carolina,45083020900,"Spartanburg County, SC - 45083020900",2016,27.40%,
45,South Carolina,45083021001,"Spartanburg County, SC - 45083021001",2016,19.50%,
45,South Carolina,45083021100,"Spartanburg County, SC - 45083021100",2016,13.70%,
45,South Carolina,45083021200,"Spartanburg County, SC - 45083021200",2016,40.00%,
45,South Carolina,45083021301,"Spartanburg County, SC - 45083021301",2016,16.00%,
45,South Carolina,45083021302,"Spartanburg County, SC - 45083021302",2016,8.80%,
45,South Carolina,45083021303,"Spartanburg County, SC - 45083021303",2016,14.40%,
45,South Carolina,45083021401,"Spartanburg County, SC - 45083021401",2016,7.60%,
45,South Carolina,45083021402,"Spartanburg County, SC - 45083021402",2016,11.80%,
45,South Carolina,45083021403,"Spartanburg County, SC - 45083021403",2016,14.20%,
45,South Carolina,45083021500,"Spartanburg County, SC - 45083021500",2016,26.40%,
45,South Carolina,45083021600,"Spartanburg County, SC - 45083021600",2016,29.50%,
45,South Carolina,45083021700,"Spartanburg County, SC - 45083021700",2016,27.20%,
45,South Carolina,45083021802,"Spartanburg County, SC - 45083021802",2016,26.80%,
45,South Carolina,45083021803,"Spartanburg County, SC - 45083021803",2016,13.30%,
45,South Carolina,45083021804,"Spartanburg County, SC - 45083021804",2016,24.70%,
45,South Carolina,45083021901,"Spartanburg County, SC - 45083021901",2016,21.00%,
45,South Carolina,45083021902,"Spartanburg County, SC - 45083021902",2016,19.00%,
45,South Carolina,45083022003,"Spartanburg County, SC - 45083022003",2016,6.40%,
45,South Carolina,45083022004,"Spartanburg County, SC - 45083022004",2016,14.70%,
45,South Carolina,45083022005,"Spartanburg County, SC - 45083022005",2016,10.40%,
45,South Carolina,45083022006,"Spartanburg County, SC - 45083022006",2016,8.30%,
45,South Carolina,45083022007,"Spartanburg County, SC - 45083022007",2016,15.90%,
45,South Carolina,45083022101,"Spartanburg County, SC - 45083022101",2016,14.80%,
45,South Carolina,45083022102,"Spartanburg County, SC - 45083022102",2016,1.90%,
45,South Carolina,45083022201,"Spartanburg County, SC - 45083022201",2016,3.60%,
45,South Carolina,45083022202,"Spartanburg County, SC - 45083022202",2016,3.10%,
45,South Carolina,45083022302,"Spartanburg County, SC - 45083022302",2016,3.30%,
45,South Carolina,45083022303,"Spartanburg County, SC - 45083022303",2016,11.60%,
45,South Carolina,45083022304,"Spartanburg County, SC - 45083022304",2016,1.10%,
45,South Carolina,45083022401,"Spartanburg County, SC - 45083022401",2016,1.40%,
45,South Carolina,45083022403,"Spartanburg County, SC - 45083022403",2016,4.60%,
45,South Carolina,45083022404,"Spartanburg County, SC - 45083022404",2016,4.40%,
45,South Carolina,45083022405,"Spartanburg County, SC - 45083022405",2016,9.60%,
45,South Carolina,45083022406,"Spartanburg County, SC - 45083022406",2016,16.60%,
45,South Carolina,45083022500,"Spartanburg County, SC - 45083022500",2016,1.80%,
45,South Carolina,45083022600,"Spartanburg County, SC - 45083022600",2016,5.40%,
45,South Carolina,45083022700,"Spartanburg County, SC - 45083022700",2016,1.90%,
45,South Carolina,45083022801,"Spartanburg County, SC - 45083022801",2016,4.80%,
45,South Carolina,45083022802,"Spartanburg County, SC - 45083022802",2016,4.80%,
45,South Carolina,45083022900,"Spartanburg County, SC - 45083022900",2016,12.70%,
45,South Carolina,45083023001,"Spartanburg County, SC - 45083023001",2016,4.00%,
45,South Carolina,45083023002,"Spartanburg County, SC - 45083023002",2016,4.00%,
45,South Carolina,45083023101,"Spartanburg County, SC - 45083023101",2016,16.20%,
45,South Carolina,45083023102,"Spartanburg County, SC - 45083023102",2016,12.80%,
45,South Carolina,45083023201,"Spartanburg County, SC - 45083023201",2016,4.50%,
45,South Carolina,45083023202,"Spartanburg County, SC - 45083023202",2016,16.00%,
45,South Carolina,45083023301,"Spartanburg County, SC - 45083023301",2016,16.50%,
45,South Carolina,45083023302,"Spartanburg County, SC - 45083023302",2016,23.90%,
45,South Carolina,45083023401,"Spartanburg County, SC - 45083023401",2016,7.20%,
45,South Carolina,45083023402,"Spartanburg County, SC - 45083023402",2016,3.70%,
45,South Carolina,45083023403,"Spartanburg County, SC - 45083023403",2016,12.80%,
45,South Carolina,45083023404,"Spartanburg County, SC - 45083023404",2016,4.40%,
45,South Carolina,45083023405,"Spartanburg County, SC - 45083023405",2016,3.70%,
45,South Carolina,45083023500,"Spartanburg County, SC - 45083023500",2016,1.20%,
45,South Carolina,45083023600,"Spartanburg County, SC - 45083023600",2016,4.70%,
45,South Carolina,45083023700,"Spartanburg County, SC - 45083023700",2016,1.10%,
45,South Carolina,45083023801,"Spartanburg County, SC - 45083023801",2016,1.90%,
45,South Carolina,45083023802,"Spartanburg County, SC - 45083023802",2016,0.70%,
45,South Carolina,45083023900,"Spartanburg County, SC - 45083023900",2016,2.70%,
45,South Carolina,45085000100,"Sumter County, SC - 45085000100",2016,0.70%,
45,South Carolina,45085000201,"Sumter County, SC - 45085000201",2016,0.90%,
45,South Carolina,45085000202,"Sumter County, SC - 45085000202",2016,2.10%,
45,South Carolina,45085000300,"Sumter County, SC - 45085000300",2016,21.40%,
45,South Carolina,45085000400,"Sumter County, SC - 45085000400",2016,1.10%,
45,South Carolina,45085000500,"Sumter County, SC - 45085000500",2016,0.70%,
45,South Carolina,45085000600,"Sumter County, SC - 45085000600",2016,0.80%,
45,South Carolina,45085000700,"Sumter County, SC - 45085000700",2016,4.10%,
45,South Carolina,45085000800,"Sumter County, SC - 45085000800",2016,17.20%,
45,South Carolina,45085000901,"Sumter County, SC - 45085000901",2016,33.90%,
45,South Carolina,45085000902,"Sumter County, SC - 45085000902",2016,16.50%,
45,South Carolina,45085001100,"Sumter County, SC - 45085001100",2016,8.50%,
45,South Carolina,45085001300,"Sumter County, SC - 45085001300",2016,38.30%,
45,South Carolina,45085001500,"Sumter County, SC - 45085001500",2016,26.80%,
45,South Carolina,45085001600,"Sumter County, SC - 45085001600",2016,13.90%,
45,South Carolina,45085001701,"Sumter County, SC - 45085001701",2016,9.00%,
45,South Carolina,45085001703,"Sumter County, SC - 45085001703",2016,6.50%,
45,South Carolina,45085001704,"Sumter County, SC - 45085001704",2016,12.20%,
45,South Carolina,45085001801,"Sumter County, SC - 45085001801",2016,0.20%,
45,South Carolina,45085001802,"Sumter County, SC - 45085001802",2016,2.40%,
45,South Carolina,45085001901,"Sumter County, SC - 45085001901",2016,1.70%,
45,South Carolina,45085001902,"Sumter County, SC - 45085001902",2016,1.40%,
45,South Carolina,45085002000,"Sumter County, SC - 45085002000",2016,24.90%,
45,South Carolina,45087030100,"Union County, SC - 45087030100",2016,15.90%,
45,South Carolina,45087030200,"Union County, SC - 45087030200",2016,20.40%,
45,South Carolina,45087030300,"Union County, SC - 45087030300",2016,6.50%,
45,South Carolina,45087030400,"Union County, SC - 45087030400",2016,2.00%,
45,South Carolina,45087030500,"Union County, SC - 45087030500",2016,0.60%,
45,South Carolina,45087030600,"Union County, SC - 45087030600",2016,0.50%,
45,South Carolina,45087030700,"Union County, SC - 45087030700",2016,0.30%,
45,South Carolina,45087030800,"Union County, SC - 45087030800",2016,1.30%,
45,South Carolina,45087030900,"Union County, SC - 45087030900",2016,0.60%,
45,South Carolina,45089970100,"Williamsburg County, SC - 45089970100",2016,0.70%,
45,South Carolina,45089970200,"Williamsburg County, SC - 45089970200",2016,0.40%,
45,South Carolina,45089970300,"Williamsburg County, SC - 45089970300",2016,0.90%,
45,South Carolina,45089970400,"Williamsburg County, SC - 45089970400",2016,0.30%,
45,South Carolina,45089970501,"Williamsburg County, SC - 45089970501",2016,0.60%,
45,South Carolina,45089970502,"Williamsburg County, SC - 45089970502",2016,2.10%,
45,South Carolina,45089970600,"Williamsburg County, SC - 45089970600",2016,1.00%,
45,South Carolina,45089970700,"Williamsburg County, SC - 45089970700",2016,0.50%,
45,South Carolina,45089970801,"Williamsburg County, SC - 45089970801",2016,0.40%,
45,South Carolina,45089970802,"Williamsburg County, SC - 45089970802",2016,40.70%,
45,South Carolina,45089970900,"Williamsburg County, SC - 45089970900",2016,0.30%,
45,South Carolina,45091060102,"York County, SC - 45091060102",2016,21.10%,
45,South Carolina,45091060200,"York County, SC - 45091060200",2016,29.20%,
45,South Carolina,45091060300,"York County, SC - 45091060300",2016,35.50%,
45,South Carolina,45091060401,"York County, SC - 45091060401",2016,28.70%,
45,South Carolina,45091060402,"York County, SC - 45091060402",2016,11.60%,
45,South Carolina,45091060501,"York County, SC - 45091060501",2016,44.40%,
45,South Carolina,45091060502,"York County, SC - 45091060502",2016,13.30%,
45,South Carolina,45091060600,"York County, SC - 45091060600",2016,54.70%,
45,South Carolina,45091060700,"York County, SC - 45091060700",2016,24.40%,
45,South Carolina,45091060802,"York County, SC - 45091060802",2016,38.10%,
45,South Carolina,45091060803,"York County, SC - 45091060803",2016,28.40%,
45,South Carolina,45091060804,"York County, SC - 45091060804",2016,33.40%,
45,South Carolina,45091060901,"York County, SC - 45091060901",2016,28.80%,
45,South Carolina,45091060904,"York County, SC - 45091060904",2016,5.60%,
45,South Carolina,45091060905,"York County, SC - 45091060905",2016,18.10%,
45,South Carolina,45091060906,"York County, SC - 45091060906",2016,5.80%,
45,South Carolina,45091060907,"York County, SC - 45091060907",2016,12.10%,
45,South Carolina,45091061003,"York County, SC - 45091061003",2016,13.50%,
45,South Carolina,45091061004,"York County, SC - 45091061004",2016,14.10%,
45,South Carolina,45091061005,"York County, SC - 45091061005",2016,17.40%,
45,South Carolina,45091061006,"York County, SC - 45091061006",2016,24.20%,
45,South Carolina,45091061007,"York County, SC - 45091061007",2016,23.10%,
45,South Carolina,45091061008,"York County, SC - 45091061008",2016,12.20%,
45,South Carolina,45091061101,"York County, SC - 45091061101",2016,7.20%,
45,South Carolina,45091061103,"York County, SC - 45091061103",2016,5.90%,
45,South Carolina,45091061104,"York County, SC - 45091061104",2016,4.50%,
45,South Carolina,45091061201,"York County, SC - 45091061201",2016,10.20%,
45,South Carolina,45091061202,"York County, SC - 45091061202",2016,1.10%,
45,South Carolina,45091061203,"York County, SC - 45091061203",2016,3.30%,
45,South Carolina,45091061301,"York County, SC - 45091061301",2016,7.90%,
45,South Carolina,45091061302,"York County, SC - 45091061302",2016,1.90%,
45,South Carolina,45091061401,"York County, SC - 45091061401",2016,0.50%,
45,South Carolina,45091061403,"York County, SC - 45091061403",2016,1.70%,
45,South Carolina,45091061404,"York County, SC - 45091061404",2016,9.60%,
45,South Carolina,45091061501,"York County, SC - 45091061501",2016,1.80%,
45,South Carolina,45091061502,"York County, SC - 45091061502",2016,1.50%,
45,South Carolina,45091061601,"York County, SC - 45091061601",2016,6.70%,
45,South Carolina,45091061602,"York County, SC - 45091061602",2016,11.50%,
45,South Carolina,45091061701,"York County, SC - 45091061701",2016,0.50%,
