contaminant_name,media,site_name,epa_id,GEOID,tract_latitude,tract_longitude,lat,lon
AROCLOR 1254,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COBALT-60,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
EUROPIUM,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MERCURY,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ALPHA GROSS,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ANTIMONY,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BARIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BETA GROSS,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BIS(2-ETHYLHEXYL)PHTHALATE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CADMIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHROMIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COBALT-60,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COPPER,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CURIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CYANIDE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
IODINE (I2),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
LEAD,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MERCURY,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
NICKEL,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
NITRATE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PHENOL,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PLUTONIUM-238,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
RADIUM-226,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
SELENIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
SILVER,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
STRONTIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TECHNETIUM-99,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THALLIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THORIUM-230,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROFLUOROMETHANE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRITIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-234,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-235,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-238,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
VANADIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ZINC,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ALPHA GROSS,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ANTIMONY,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BARIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BETA GROSS,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BIS(2-ETHYLHEXYL)PHTHALATE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CADMIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHROMIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COBALT-60,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COPPER,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CURIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CYANIDE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
IODINE (I2),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
LEAD,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MERCURY,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
NICKEL,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
NITRATE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PLUTONIUM-238,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
RADIUM-226,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
SELENIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
SILVER,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
STRONTIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TECHNETIUM-99,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THORIUM-230,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TIN,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROFLUOROMETHANE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRITIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-234,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-235,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-238,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
VANADIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ZINC,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
2-METHYLNAPHTHALENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ASBESTOS,Debris,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ASBESTOS,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TETRACHLOROETHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRITIUM,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
VOC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COBALT-60,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CURIUM,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
EUROPIUM,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PLUTONIUM-238,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PLUTONIUM-239,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
POTASSIUM,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-234,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-235,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-238,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ALUMINUM,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BARIUM,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHROMIUM,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COPPER,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COPPER,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
IRON,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
LEAD,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
LEAD,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MANGANESE,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MERCURY,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MERCURY,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
MERCURY,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
NICKEL,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
NICKEL,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
RADIUM-226,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
RADIUM-228,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
RADIUM-228,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
SILVER,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
SILVER,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THORIUM-228,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THORIUM-228,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THORIUM-234,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
THORIUM-234,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-233,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-233,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-234,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-234,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-235,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-235,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-238,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
URANIUM-238,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"VANADIUM, METAL AND/OR ALLOY",Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ZINC,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ZINC,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COBALT-60,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PLUTONIUM-238,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PLUTONIUM-239/240,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
STRONTIUM-90,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
STRONTIUM-90,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"1,1-DICHLOROETHENE",Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHLOROETHENE (VINYL CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"CIS-1,2-DICHLOROETHENE",Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
AROCLOR 1254,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
AROCLOR 1254,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO(B)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO[A]ANTHRACENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO[A]PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO[A]PYRENE,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"DIBENZO(A,H)ANTHRACENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
LEAD,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"1,2,3,4,6,7,8-HEPTACHLORODIBENZO[b,e][1,4]DIOXIN (HpCDD)",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROETHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BERYLLIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ARSENIC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO(B)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO(K)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO[A]ANTHRACENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
BENZO[A]PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHRYSENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"DIBENZO(A,H)ANTHRACENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
"INDENO(1,2,3-CD)PYRENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ACTINIUM-228,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
ACTINIUM-228,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
Americium-241,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHROMIUM(VI),Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
CHROMIUM(VI),Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
COBALT-60,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,45003021300,+33.5673561,-081.7526423,33.5598586,-81.721952
